,Cancer_id,Cancer_type,Cancer_category,State_name,Race_name,Count,Percentage_population_below_poverty_in_state,Percentage_population_insured_in_state,State_population
122,21100,Pancreas,Digestive System,Virginia,Asian or Pacific Islander,37,11.4,90.1,8470020.0
123,21100,Pancreas,Digestive System,Virginia,Black or African American,236,11.4,90.1,8470020.0
124,21100,Pancreas,Digestive System,Virginia,White,845,11.4,90.1,8470020.0
125,21100,Pancreas,Digestive System,Virginia,Other Races and Unknown combined,16,11.4,90.1,8470020.0
126,21100,Pancreas,Digestive System,Washington,American Indian or Alaska Native,16,12.7,93.1,7405743.0
127,21100,Pancreas,Digestive System,Washington,Asian or Pacific Islander,54,12.7,93.1,7405743.0
128,21100,Pancreas,Digestive System,Washington,Black or African American,32,12.7,93.1,7405743.0
129,21100,Pancreas,Digestive System,Washington,White,900,12.7,93.1,7405743.0
130,21100,Pancreas,Digestive System,West Virginia,American Indian or Alaska Native,0,17.7,93.5,1815857.0
131,21100,Pancreas,Digestive System,West Virginia,White,263,17.7,93.5,1815857.0
132,21100,Pancreas,Digestive System,Wisconsin,Black or African American,48,12.7,93.7,5795483.0
133,21100,Pancreas,Digestive System,Wisconsin,White,896,12.7,93.7,5795483.0
134,21100,Pancreas,Digestive System,Wyoming,American Indian or Alaska Native,0,11.6,86.6,579315.0
135,21100,Pancreas,Digestive System,Wyoming,White,77,11.6,86.6,579315.0
136,21100,Pancreas,Digestive System,Wyoming,Other Races and Unknown combined,0,11.6,86.6,579315.0
