,Cancer_id,Cancer_type,Cancer_category,State_name,Race_name,Count,Percentage_population_below_poverty_in_state,Percentage_population_insured_in_state,State_population
125,32010,Thyroid,Endocrine System,South Dakota,White,114,14.0,89.6,869666.0
126,32010,Thyroid,Endocrine System,South Dakota,Other Races and Unknown combined,0,14.0,89.6,869666.0
127,32010,Thyroid,Endocrine System,Tennessee,Black or African American,86,17.2,89.4,6715984.0
128,32010,Thyroid,Endocrine System,Tennessee,White,812,17.2,89.4,6715984.0
129,32010,Thyroid,Endocrine System,Texas,American Indian or Alaska Native,16,16.7,81.4,28304596.0
130,32010,Thyroid,Endocrine System,Texas,Asian or Pacific Islander,139,16.7,81.4,28304596.0
131,32010,Thyroid,Endocrine System,Texas,Black or African American,278,16.7,81.4,28304596.0
132,32010,Thyroid,Endocrine System,Texas,White,2737,16.7,81.4,28304596.0
133,32010,Thyroid,Endocrine System,Texas,Other Races and Unknown combined,70,16.7,81.4,28304596.0
134,32010,Thyroid,Endocrine System,Utah,Asian or Pacific Islander,16,11.7,90.3,3101833.0
135,32010,Thyroid,Endocrine System,Utah,White,505,11.7,90.3,3101833.0
136,32010,Thyroid,Endocrine System,Vermont,Black or African American,0,11.6,95.3,623657.0
137,32010,Thyroid,Endocrine System,Vermont,White,97,11.6,95.3,623657.0
138,32010,Thyroid,Endocrine System,Virginia,Asian or Pacific Islander,126,11.4,90.1,8470020.0
139,32010,Thyroid,Endocrine System,Virginia,Black or African American,160,11.4,90.1,8470020.0
140,32010,Thyroid,Endocrine System,Virginia,White,797,11.4,90.1,8470020.0
141,32010,Thyroid,Endocrine System,Virginia,Other Races and Unknown combined,45,11.4,90.1,8470020.0
142,32010,Thyroid,Endocrine System,Washington,Asian or Pacific Islander,94,12.7,93.1,7405743.0
143,32010,Thyroid,Endocrine System,Washington,White,884,12.7,93.1,7405743.0
144,32010,Thyroid,Endocrine System,Washington,Other Races and Unknown combined,16,12.7,93.1,7405743.0
145,32010,Thyroid,Endocrine System,West Virginia,American Indian or Alaska Native,0,17.7,93.5,1815857.0
146,32010,Thyroid,Endocrine System,West Virginia,White,305,17.7,93.5,1815857.0
147,32010,Thyroid,Endocrine System,Wisconsin,Black or African American,34,12.7,93.7,5795483.0
148,32010,Thyroid,Endocrine System,Wisconsin,White,785,12.7,93.7,5795483.0
149,32010,Thyroid,Endocrine System,Wyoming,Asian or Pacific Islander,0,11.6,86.6,579315.0
150,32010,Thyroid,Endocrine System,Wyoming,Black or African American,0,11.6,86.6,579315.0
151,32010,Thyroid,Endocrine System,Wyoming,White,102,11.6,86.6,579315.0
152,32010,Thyroid,Endocrine System,Wyoming,Other Races and Unknown combined,0,11.6,86.6,579315.0
