,Cancer_id,Cancer_type,Cancer_category,State_name,Race_name,Count,Percentage_population_below_poverty_in_state,Percentage_population_insured_in_state,State_population
33,33041,Non-Hodgkin Lymphoma,Lymphomas,Georgia,Black or African American,391,17.8,85.1,10429379.0
34,33041,Non-Hodgkin Lymphoma,Lymphomas,Georgia,White,1480,17.8,85.1,10429379.0
35,33041,Non-Hodgkin Lymphoma,Lymphomas,Hawaii,Asian or Pacific Islander,166,10.8,95.8,1427538.0
36,33041,Non-Hodgkin Lymphoma,Lymphomas,Hawaii,White,89,10.8,95.8,1427538.0
37,33041,Non-Hodgkin Lymphoma,Lymphomas,Idaho,White,356,15.2,88.2,1716943.0
38,33041,Non-Hodgkin Lymphoma,Lymphomas,Illinois,Asian or Pacific Islander,84,14.0,92.5,12802023.0
39,33041,Non-Hodgkin Lymphoma,Lymphomas,Illinois,Black or African American,248,14.0,92.5,12802023.0
40,33041,Non-Hodgkin Lymphoma,Lymphomas,Illinois,White,2468,14.0,92.5,12802023.0
41,33041,Non-Hodgkin Lymphoma,Lymphomas,Illinois,Other Races and Unknown combined,43,14.0,92.5,12802023.0
42,33041,Non-Hodgkin Lymphoma,Lymphomas,Indiana,Black or African American,84,15.0,90.5,6666818.0
43,33041,Non-Hodgkin Lymphoma,Lymphomas,Indiana,White,1286,15.0,90.5,6666818.0
44,33041,Non-Hodgkin Lymphoma,Lymphomas,Iowa,White,787,12.3,95.0,3145711.0
45,33041,Non-Hodgkin Lymphoma,Lymphomas,Kansas,Black or African American,19,13.3,90.1,2913123.0
46,33041,Non-Hodgkin Lymphoma,Lymphomas,Kansas,White,574,13.3,90.1,2913123.0
47,33041,Non-Hodgkin Lymphoma,Lymphomas,Kansas,Other Races and Unknown combined,20,13.3,90.1,2913123.0
48,33041,Non-Hodgkin Lymphoma,Lymphomas,Kentucky,American Indian or Alaska Native,0,18.8,94.0,4454189.0
49,33041,Non-Hodgkin Lymphoma,Lymphomas,Kentucky,Black or African American,43,18.8,94.0,4454189.0
50,33041,Non-Hodgkin Lymphoma,Lymphomas,Kentucky,White,921,18.8,94.0,4454189.0
51,33041,Non-Hodgkin Lymphoma,Lymphomas,Louisiana,American Indian or Alaska Native,0,19.7,88.2,4684333.0
52,33041,Non-Hodgkin Lymphoma,Lymphomas,Louisiana,Black or African American,199,19.7,88.2,4684333.0
53,33041,Non-Hodgkin Lymphoma,Lymphomas,Louisiana,White,773,19.7,88.2,4684333.0
54,33041,Non-Hodgkin Lymphoma,Lymphomas,Maine,Black or African American,0,13.5,89.9,1335907.0
55,33041,Non-Hodgkin Lymphoma,Lymphomas,Maine,White,382,13.5,89.9,1335907.0
56,33041,Non-Hodgkin Lymphoma,Lymphomas,Maryland,Asian or Pacific Islander,46,9.9,93.0,6052177.0
57,33041,Non-Hodgkin Lymphoma,Lymphomas,Maryland,Black or African American,241,9.9,93.0,6052177.0
58,33041,Non-Hodgkin Lymphoma,Lymphomas,Maryland,White,800,9.9,93.0,6052177.0
59,33041,Non-Hodgkin Lymphoma,Lymphomas,Maryland,Other Races and Unknown combined,17,9.9,93.0,6052177.0
60,33041,Non-Hodgkin Lymphoma,Lymphomas,Massachusetts,American Indian or Alaska Native,0,11.4,97.0,6859819.0
61,33041,Non-Hodgkin Lymphoma,Lymphomas,Massachusetts,Asian or Pacific Islander,46,11.4,97.0,6859819.0
62,33041,Non-Hodgkin Lymphoma,Lymphomas,Massachusetts,Black or African American,86,11.4,97.0,6859819.0
63,33041,Non-Hodgkin Lymphoma,Lymphomas,Massachusetts,White,1370,11.4,97.0,6859819.0
64,33041,Non-Hodgkin Lymphoma,Lymphomas,Michigan,Asian or Pacific Islander,31,16.3,93.6,9962311.0
65,33041,Non-Hodgkin Lymphoma,Lymphomas,Michigan,Black or African American,196,16.3,93.6,9962311.0
66,33041,Non-Hodgkin Lymphoma,Lymphomas,Michigan,White,2099,16.3,93.6,9962311.0
67,33041,Non-Hodgkin Lymphoma,Lymphomas,Michigan,Other Races and Unknown combined,18,16.3,93.6,9962311.0
68,33041,Non-Hodgkin Lymphoma,Lymphomas,Minnesota,Asian or Pacific Islander,29,10.8,95.2,5576606.0
69,33041,Non-Hodgkin Lymphoma,Lymphomas,Minnesota,Black or African American,34,10.8,95.2,5576606.0
70,33041,Non-Hodgkin Lymphoma,Lymphomas,Minnesota,White,1233,10.8,95.2,5576606.0
71,33041,Non-Hodgkin Lymphoma,Lymphomas,Minnesota,Other Races and Unknown combined,69,10.8,95.2,5576606.0
72,33041,Non-Hodgkin Lymphoma,Lymphomas,Mississippi,Black or African American,144,22.3,86.0,2984100.0
73,33041,Non-Hodgkin Lymphoma,Lymphomas,Mississippi,White,389,22.3,86.0,2984100.0
74,33041,Non-Hodgkin Lymphoma,Lymphomas,Missouri,Black or African American,93,15.3,89.4,6113532.0
75,33041,Non-Hodgkin Lymphoma,Lymphomas,Missouri,White,1218,15.3,89.4,6113532.0
76,33041,Non-Hodgkin Lymphoma,Lymphomas,Montana,White,208,14.9,90.0,1050493.0
77,33041,Non-Hodgkin Lymphoma,Lymphomas,Nebraska,American Indian or Alaska Native,0,12.4,90.3,1920076.0
78,33041,Non-Hodgkin Lymphoma,Lymphomas,Nebraska,White,408,12.4,90.3,1920076.0
79,33041,Non-Hodgkin Lymphoma,Lymphomas,Nevada,Asian or Pacific Islander,18,14.9,86.9,2998039.0
80,33041,Non-Hodgkin Lymphoma,Lymphomas,Nevada,Black or African American,20,14.9,86.9,2998039.0
81,33041,Non-Hodgkin Lymphoma,Lymphomas,Nevada,White,355,14.9,86.9,2998039.0
82,33041,Non-Hodgkin Lymphoma,Lymphomas,New Hampshire,American Indian or Alaska Native,0,8.5,92.8,1342795.0
83,33041,Non-Hodgkin Lymphoma,Lymphomas,New Hampshire,Black or African American,0,8.5,92.8,1342795.0
84,33041,Non-Hodgkin Lymphoma,Lymphomas,New Hampshire,White,331,8.5,92.8,1342795.0
85,33041,Non-Hodgkin Lymphoma,Lymphomas,New Jersey,Asian or Pacific Islander,96,10.9,90.8,9005644.0
86,33041,Non-Hodgkin Lymphoma,Lymphomas,New Jersey,Black or African American,178,10.9,90.8,9005644.0
87,33041,Non-Hodgkin Lymphoma,Lymphomas,New Jersey,White,1915,10.9,90.8,9005644.0
88,33041,Non-Hodgkin Lymphoma,Lymphomas,New Jersey,Other Races and Unknown combined,114,10.9,90.8,9005644.0
89,33041,Non-Hodgkin Lymphoma,Lymphomas,New Mexico,White,312,20.9,88.8,2088070.0
90,33041,Non-Hodgkin Lymphoma,Lymphomas,New York,Asian or Pacific Islander,232,15.5,92.9,19849399.0
91,33041,Non-Hodgkin Lymphoma,Lymphomas,New York,Black or African American,551,15.5,92.9,19849399.0
92,33041,Non-Hodgkin Lymphoma,Lymphomas,New York,White,3984,15.5,92.9,19849399.0
93,33041,Non-Hodgkin Lymphoma,Lymphomas,New York,Other Races and Unknown combined,117,15.5,92.9,19849399.0
94,33041,Non-Hodgkin Lymphoma,Lymphomas,North Carolina,Asian or Pacific Islander,27,16.8,87.8,10273419.0
95,33041,Non-Hodgkin Lymphoma,Lymphomas,North Carolina,Black or African American,300,16.8,87.8,10273419.0
96,33041,Non-Hodgkin Lymphoma,Lymphomas,North Carolina,White,1644,16.8,87.8,10273419.0
97,33041,Non-Hodgkin Lymphoma,Lymphomas,North Carolina,Other Races and Unknown combined,64,16.8,87.8,10273419.0
98,33041,Non-Hodgkin Lymphoma,Lymphomas,North Dakota,Asian or Pacific Islander,0,11.2,92.4,755393.0
99,33041,Non-Hodgkin Lymphoma,Lymphomas,North Dakota,White,143,11.2,92.4,755393.0
100,33041,Non-Hodgkin Lymphoma,Lymphomas,North Dakota,Other Races and Unknown combined,0,11.2,92.4,755393.0
101,33041,Non-Hodgkin Lymphoma,Lymphomas,Ohio,American Indian or Alaska Native,0,15.4,93.3,11658609.0
102,33041,Non-Hodgkin Lymphoma,Lymphomas,Ohio,Asian or Pacific Islander,21,15.4,93.3,11658609.0
103,33041,Non-Hodgkin Lymphoma,Lymphomas,Ohio,Black or African American,214,15.4,93.3,11658609.0
104,33041,Non-Hodgkin Lymphoma,Lymphomas,Ohio,White,2441,15.4,93.3,11658609.0
105,33041,Non-Hodgkin Lymphoma,Lymphomas,Ohio,Other Races and Unknown combined,36,15.4,93.3,11658609.0
106,33041,Non-Hodgkin Lymphoma,Lymphomas,Oklahoma,American Indian or Alaska Native,67,16.5,84.0,3930864.0
107,33041,Non-Hodgkin Lymphoma,Lymphomas,Oklahoma,Asian or Pacific Islander,19,16.5,84.0,3930864.0
108,33041,Non-Hodgkin Lymphoma,Lymphomas,Oklahoma,Black or African American,40,16.5,84.0,3930864.0
109,33041,Non-Hodgkin Lymphoma,Lymphomas,Oklahoma,White,636,16.5,84.0,3930864.0
110,33041,Non-Hodgkin Lymphoma,Lymphomas,Oregon,Asian or Pacific Islander,19,15.7,92.6,4142776.0
111,33041,Non-Hodgkin Lymphoma,Lymphomas,Oregon,White,736,15.7,92.6,4142776.0
112,33041,Non-Hodgkin Lymphoma,Lymphomas,Pennsylvania,Asian or Pacific Islander,39,13.3,93.2,12805537.0
113,33041,Non-Hodgkin Lymphoma,Lymphomas,Pennsylvania,Black or African American,202,13.3,93.2,12805537.0
114,33041,Non-Hodgkin Lymphoma,Lymphomas,Pennsylvania,White,3091,13.3,93.2,12805537.0
115,33041,Non-Hodgkin Lymphoma,Lymphomas,Pennsylvania,Other Races and Unknown combined,69,13.3,93.2,12805537.0
116,33041,Non-Hodgkin Lymphoma,Lymphomas,Rhode Island,American Indian or Alaska Native,0,13.8,94.9,1059639.0
117,33041,Non-Hodgkin Lymphoma,Lymphomas,Rhode Island,White,248,13.8,94.9,1059639.0
118,33041,Non-Hodgkin Lymphoma,Lymphomas,South Carolina,Black or African American,151,17.2,87.9,5024369.0
119,33041,Non-Hodgkin Lymphoma,Lymphomas,South Carolina,White,776,17.2,87.9,5024369.0
120,33041,Non-Hodgkin Lymphoma,Lymphomas,South Dakota,Asian or Pacific Islander,0,14.0,89.6,869666.0
121,33041,Non-Hodgkin Lymphoma,Lymphomas,South Dakota,White,160,14.0,89.6,869666.0
122,33041,Non-Hodgkin Lymphoma,Lymphomas,South Dakota,Other Races and Unknown combined,0,14.0,89.6,869666.0
123,33041,Non-Hodgkin Lymphoma,Lymphomas,Tennessee,American Indian or Alaska Native,0,17.2,89.4,6715984.0
124,33041,Non-Hodgkin Lymphoma,Lymphomas,Tennessee,Black or African American,117,17.2,89.4,6715984.0
125,33041,Non-Hodgkin Lymphoma,Lymphomas,Tennessee,White,1169,17.2,89.4,6715984.0
126,33041,Non-Hodgkin Lymphoma,Lymphomas,Tennessee,Other Races and Unknown combined,29,17.2,89.4,6715984.0
127,33041,Non-Hodgkin Lymphoma,Lymphomas,Texas,American Indian or Alaska Native,20,16.7,81.4,28304596.0
128,33041,Non-Hodgkin Lymphoma,Lymphomas,Texas,Asian or Pacific Islander,103,16.7,81.4,28304596.0
129,33041,Non-Hodgkin Lymphoma,Lymphomas,Texas,Black or African American,391,16.7,81.4,28304596.0
130,33041,Non-Hodgkin Lymphoma,Lymphomas,Texas,White,3838,16.7,81.4,28304596.0
131,33041,Non-Hodgkin Lymphoma,Lymphomas,Texas,Other Races and Unknown combined,47,16.7,81.4,28304596.0
132,33041,Non-Hodgkin Lymphoma,Lymphomas,Utah,White,452,11.7,90.3,3101833.0
133,33041,Non-Hodgkin Lymphoma,Lymphomas,Vermont,American Indian or Alaska Native,0,11.6,95.3,623657.0
134,33041,Non-Hodgkin Lymphoma,Lymphomas,Vermont,White,167,11.6,95.3,623657.0
135,33041,Non-Hodgkin Lymphoma,Lymphomas,Virginia,Asian or Pacific Islander,42,11.4,90.1,8470020.0
136,33041,Non-Hodgkin Lymphoma,Lymphomas,Virginia,Black or African American,214,11.4,90.1,8470020.0
137,33041,Non-Hodgkin Lymphoma,Lymphomas,Virginia,White,1255,11.4,90.1,8470020.0
138,33041,Non-Hodgkin Lymphoma,Lymphomas,Virginia,Other Races and Unknown combined,47,11.4,90.1,8470020.0
139,33041,Non-Hodgkin Lymphoma,Lymphomas,Washington,American Indian or Alaska Native,20,12.7,93.1,7405743.0
140,33041,Non-Hodgkin Lymphoma,Lymphomas,Washington,Asian or Pacific Islander,89,12.7,93.1,7405743.0
141,33041,Non-Hodgkin Lymphoma,Lymphomas,Washington,Black or African American,33,12.7,93.1,7405743.0
142,33041,Non-Hodgkin Lymphoma,Lymphomas,Washington,White,1379,12.7,93.1,7405743.0
143,33041,Non-Hodgkin Lymphoma,Lymphomas,Washington,Other Races and Unknown combined,21,12.7,93.1,7405743.0
144,33041,Non-Hodgkin Lymphoma,Lymphomas,West Virginia,Asian or Pacific Islander,0,17.7,93.5,1815857.0
145,33041,Non-Hodgkin Lymphoma,Lymphomas,West Virginia,White,454,17.7,93.5,1815857.0
146,33041,Non-Hodgkin Lymphoma,Lymphomas,Wisconsin,Black or African American,45,12.7,93.7,5795483.0
147,33041,Non-Hodgkin Lymphoma,Lymphomas,Wisconsin,White,1351,12.7,93.7,5795483.0
148,33041,Non-Hodgkin Lymphoma,Lymphomas,Wyoming,Black or African American,0,11.6,86.6,579315.0
149,33041,Non-Hodgkin Lymphoma,Lymphomas,Wyoming,White,109,11.6,86.6,579315.0
