,Cancer_id,Cancer_type,Cancer_category,State_name,Race_name,Count,Percentage_population_below_poverty_in_state,Percentage_population_insured_in_state,State_population
51,37000,Miscellaneous,Miscellaneous,Kansas,White,568,13.3,90.1,2913123.0
52,37000,Miscellaneous,Miscellaneous,Kentucky,American Indian or Alaska Native,0,18.8,94.0,4454189.0
53,37000,Miscellaneous,Miscellaneous,Kentucky,Black or African American,46,18.8,94.0,4454189.0
54,37000,Miscellaneous,Miscellaneous,Kentucky,White,900,18.8,94.0,4454189.0
55,37000,Miscellaneous,Miscellaneous,Kentucky,Other Races and Unknown combined,26,18.8,94.0,4454189.0
56,37000,Miscellaneous,Miscellaneous,Louisiana,American Indian or Alaska Native,0,19.7,88.2,4684333.0
57,37000,Miscellaneous,Miscellaneous,Louisiana,Black or African American,239,19.7,88.2,4684333.0
58,37000,Miscellaneous,Miscellaneous,Louisiana,White,621,19.7,88.2,4684333.0
59,37000,Miscellaneous,Miscellaneous,Maine,Black or African American,0,13.5,89.9,1335907.0
60,37000,Miscellaneous,Miscellaneous,Maine,White,293,13.5,89.9,1335907.0
61,37000,Miscellaneous,Miscellaneous,Maryland,Asian or Pacific Islander,26,9.9,93.0,6052177.0
62,37000,Miscellaneous,Miscellaneous,Maryland,Black or African American,219,9.9,93.0,6052177.0
63,37000,Miscellaneous,Miscellaneous,Maryland,White,760,9.9,93.0,6052177.0
64,37000,Miscellaneous,Miscellaneous,Massachusetts,Asian or Pacific Islander,21,11.4,97.0,6859819.0
65,37000,Miscellaneous,Miscellaneous,Massachusetts,Black or African American,51,11.4,97.0,6859819.0
66,37000,Miscellaneous,Miscellaneous,Massachusetts,White,899,11.4,97.0,6859819.0
67,37000,Miscellaneous,Miscellaneous,Michigan,Asian or Pacific Islander,20,16.3,93.6,9962311.0
68,37000,Miscellaneous,Miscellaneous,Michigan,Black or African American,179,16.3,93.6,9962311.0
69,37000,Miscellaneous,Miscellaneous,Michigan,White,1617,16.3,93.6,9962311.0
70,37000,Miscellaneous,Miscellaneous,Michigan,Other Races and Unknown combined,17,16.3,93.6,9962311.0
71,37000,Miscellaneous,Miscellaneous,Minnesota,Asian or Pacific Islander,19,10.8,95.2,5576606.0
72,37000,Miscellaneous,Miscellaneous,Minnesota,Black or African American,30,10.8,95.2,5576606.0
73,37000,Miscellaneous,Miscellaneous,Minnesota,White,1024,10.8,95.2,5576606.0
74,37000,Miscellaneous,Miscellaneous,Minnesota,Other Races and Unknown combined,45,10.8,95.2,5576606.0
75,37000,Miscellaneous,Miscellaneous,Mississippi,Black or African American,117,22.3,86.0,2984100.0
76,37000,Miscellaneous,Miscellaneous,Mississippi,White,316,22.3,86.0,2984100.0
77,37000,Miscellaneous,Miscellaneous,Missouri,American Indian or Alaska Native,0,15.3,89.4,6113532.0
78,37000,Miscellaneous,Miscellaneous,Missouri,Black or African American,93,15.3,89.4,6113532.0
79,37000,Miscellaneous,Miscellaneous,Missouri,White,996,15.3,89.4,6113532.0
80,37000,Miscellaneous,Miscellaneous,Montana,Black or African American,0,14.9,90.0,1050493.0
81,37000,Miscellaneous,Miscellaneous,Montana,White,267,14.9,90.0,1050493.0
82,37000,Miscellaneous,Miscellaneous,Nebraska,White,342,12.4,90.3,1920076.0
83,37000,Miscellaneous,Miscellaneous,Nebraska,Other Races and Unknown combined,0,12.4,90.3,1920076.0
84,37000,Miscellaneous,Miscellaneous,Nevada,Asian or Pacific Islander,17,14.9,86.9,2998039.0
85,37000,Miscellaneous,Miscellaneous,Nevada,Black or African American,24,14.9,86.9,2998039.0
86,37000,Miscellaneous,Miscellaneous,Nevada,White,344,14.9,86.9,2998039.0
87,37000,Miscellaneous,Miscellaneous,New Hampshire,American Indian or Alaska Native,0,8.5,92.8,1342795.0
88,37000,Miscellaneous,Miscellaneous,New Hampshire,White,240,8.5,92.8,1342795.0
89,37000,Miscellaneous,Miscellaneous,New Jersey,Asian or Pacific Islander,56,10.9,90.8,9005644.0
90,37000,Miscellaneous,Miscellaneous,New Jersey,Black or African American,172,10.9,90.8,9005644.0
91,37000,Miscellaneous,Miscellaneous,New Jersey,White,1437,10.9,90.8,9005644.0
92,37000,Miscellaneous,Miscellaneous,New Jersey,Other Races and Unknown combined,106,10.9,90.8,9005644.0
93,37000,Miscellaneous,Miscellaneous,New Mexico,American Indian or Alaska Native,24,20.9,88.8,2088070.0
94,37000,Miscellaneous,Miscellaneous,New Mexico,White,262,20.9,88.8,2088070.0
95,37000,Miscellaneous,Miscellaneous,New York,Asian or Pacific Islander,186,15.5,92.9,19849399.0
96,37000,Miscellaneous,Miscellaneous,New York,Black or African American,478,15.5,92.9,19849399.0
97,37000,Miscellaneous,Miscellaneous,New York,White,3407,15.5,92.9,19849399.0
98,37000,Miscellaneous,Miscellaneous,New York,Other Races and Unknown combined,112,15.5,92.9,19849399.0
99,37000,Miscellaneous,Miscellaneous,North Carolina,Asian or Pacific Islander,20,16.8,87.8,10273419.0
100,37000,Miscellaneous,Miscellaneous,North Carolina,Black or African American,332,16.8,87.8,10273419.0
101,37000,Miscellaneous,Miscellaneous,North Carolina,White,1418,16.8,87.8,10273419.0
102,37000,Miscellaneous,Miscellaneous,North Carolina,Other Races and Unknown combined,48,16.8,87.8,10273419.0
103,37000,Miscellaneous,Miscellaneous,North Dakota,Asian or Pacific Islander,0,11.2,92.4,755393.0
104,37000,Miscellaneous,Miscellaneous,North Dakota,White,117,11.2,92.4,755393.0
105,37000,Miscellaneous,Miscellaneous,North Dakota,Other Races and Unknown combined,0,11.2,92.4,755393.0
106,37000,Miscellaneous,Miscellaneous,Ohio,Black or African American,173,15.4,93.3,11658609.0
107,37000,Miscellaneous,Miscellaneous,Ohio,White,1610,15.4,93.3,11658609.0
108,37000,Miscellaneous,Miscellaneous,Ohio,Other Races and Unknown combined,19,15.4,93.3,11658609.0
109,37000,Miscellaneous,Miscellaneous,Oklahoma,American Indian or Alaska Native,70,16.5,84.0,3930864.0
110,37000,Miscellaneous,Miscellaneous,Oklahoma,Black or African American,33,16.5,84.0,3930864.0
111,37000,Miscellaneous,Miscellaneous,Oklahoma,White,607,16.5,84.0,3930864.0
112,37000,Miscellaneous,Miscellaneous,Oregon,Asian or Pacific Islander,20,15.7,92.6,4142776.0
113,37000,Miscellaneous,Miscellaneous,Oregon,White,547,15.7,92.6,4142776.0
114,37000,Miscellaneous,Miscellaneous,Pennsylvania,Asian or Pacific Islander,26,13.3,93.2,12805537.0
115,37000,Miscellaneous,Miscellaneous,Pennsylvania,Black or African American,202,13.3,93.2,12805537.0
116,37000,Miscellaneous,Miscellaneous,Pennsylvania,White,2656,13.3,93.2,12805537.0
117,37000,Miscellaneous,Miscellaneous,Pennsylvania,Other Races and Unknown combined,28,13.3,93.2,12805537.0
118,37000,Miscellaneous,Miscellaneous,Rhode Island,White,149,13.8,94.9,1059639.0
119,37000,Miscellaneous,Miscellaneous,South Carolina,Black or African American,189,17.2,87.9,5024369.0
120,37000,Miscellaneous,Miscellaneous,South Carolina,White,682,17.2,87.9,5024369.0
121,37000,Miscellaneous,Miscellaneous,South Dakota,White,161,14.0,89.6,869666.0
122,37000,Miscellaneous,Miscellaneous,Tennessee,Black or African American,148,17.2,89.4,6715984.0
123,37000,Miscellaneous,Miscellaneous,Tennessee,White,1018,17.2,89.4,6715984.0
124,37000,Miscellaneous,Miscellaneous,Tennessee,Other Races and Unknown combined,26,17.2,89.4,6715984.0
125,37000,Miscellaneous,Miscellaneous,Texas,Asian or Pacific Islander,65,16.7,81.4,28304596.0
126,37000,Miscellaneous,Miscellaneous,Texas,Black or African American,396,16.7,81.4,28304596.0
127,37000,Miscellaneous,Miscellaneous,Texas,White,3443,16.7,81.4,28304596.0
128,37000,Miscellaneous,Miscellaneous,Texas,Other Races and Unknown combined,34,16.7,81.4,28304596.0
129,37000,Miscellaneous,Miscellaneous,Utah,White,275,11.7,90.3,3101833.0
130,37000,Miscellaneous,Miscellaneous,Vermont,American Indian or Alaska Native,0,11.6,95.3,623657.0
131,37000,Miscellaneous,Miscellaneous,Vermont,Asian or Pacific Islander,0,11.6,95.3,623657.0
132,37000,Miscellaneous,Miscellaneous,Vermont,White,127,11.6,95.3,623657.0
133,37000,Miscellaneous,Miscellaneous,Virginia,American Indian or Alaska Native,0,11.4,90.1,8470020.0
134,37000,Miscellaneous,Miscellaneous,Virginia,Asian or Pacific Islander,17,11.4,90.1,8470020.0
135,37000,Miscellaneous,Miscellaneous,Virginia,Black or African American,167,11.4,90.1,8470020.0
136,37000,Miscellaneous,Miscellaneous,Virginia,White,678,11.4,90.1,8470020.0
137,37000,Miscellaneous,Miscellaneous,Virginia,Other Races and Unknown combined,25,11.4,90.1,8470020.0
138,37000,Miscellaneous,Miscellaneous,Washington,American Indian or Alaska Native,26,12.7,93.1,7405743.0
139,37000,Miscellaneous,Miscellaneous,Washington,Asian or Pacific Islander,69,12.7,93.1,7405743.0
140,37000,Miscellaneous,Miscellaneous,Washington,Black or African American,30,12.7,93.1,7405743.0
141,37000,Miscellaneous,Miscellaneous,Washington,White,1042,12.7,93.1,7405743.0
142,37000,Miscellaneous,Miscellaneous,West Virginia,American Indian or Alaska Native,0,17.7,93.5,1815857.0
143,37000,Miscellaneous,Miscellaneous,West Virginia,Asian or Pacific Islander,0,17.7,93.5,1815857.0
144,37000,Miscellaneous,Miscellaneous,West Virginia,White,336,17.7,93.5,1815857.0
145,37000,Miscellaneous,Miscellaneous,Wisconsin,Black or African American,41,12.7,93.7,5795483.0
146,37000,Miscellaneous,Miscellaneous,Wisconsin,White,1088,12.7,93.7,5795483.0
147,37000,Miscellaneous,Miscellaneous,Wyoming,Asian or Pacific Islander,0,11.6,86.6,579315.0
148,37000,Miscellaneous,Miscellaneous,Wyoming,White,95,11.6,86.6,579315.0
149,37000,Miscellaneous,Miscellaneous,Wyoming,Other Races and Unknown combined,0,11.6,86.6,579315.0
