,Cancer_id,Cancer_type,Cancer_category,State_name,Race_name,Count,Percentage_population_below_poverty_in_state,Percentage_population_insured_in_state,State_population
83,28010,Prostate,Male Genital System,Mississippi,White,1202,22.3,86.0,2984100.0
84,28010,Prostate,Male Genital System,Mississippi,Other Races and Unknown combined,24,22.3,86.0,2984100.0
85,28010,Prostate,Male Genital System,Missouri,Asian or Pacific Islander,20,15.3,89.4,6113532.0
86,28010,Prostate,Male Genital System,Missouri,Black or African American,483,15.3,89.4,6113532.0
87,28010,Prostate,Male Genital System,Missouri,White,2797,15.3,89.4,6113532.0
88,28010,Prostate,Male Genital System,Missouri,Other Races and Unknown combined,25,15.3,89.4,6113532.0
89,28010,Prostate,Male Genital System,Montana,American Indian or Alaska Native,28,14.9,90.0,1050493.0
90,28010,Prostate,Male Genital System,Montana,Asian or Pacific Islander,0,14.9,90.0,1050493.0
91,28010,Prostate,Male Genital System,Montana,White,737,14.9,90.0,1050493.0
92,28010,Prostate,Male Genital System,Montana,Other Races and Unknown combined,16,14.9,90.0,1050493.0
93,28010,Prostate,Male Genital System,Nebraska,Black or African American,57,12.4,90.3,1920076.0
94,28010,Prostate,Male Genital System,Nebraska,White,1097,12.4,90.3,1920076.0
95,28010,Prostate,Male Genital System,Nebraska,Other Races and Unknown combined,17,12.4,90.3,1920076.0
96,28010,Prostate,Male Genital System,Nevada,Asian or Pacific Islander,53,14.9,86.9,2998039.0
97,28010,Prostate,Male Genital System,Nevada,Black or African American,93,14.9,86.9,2998039.0
98,28010,Prostate,Male Genital System,Nevada,White,1000,14.9,86.9,2998039.0
99,28010,Prostate,Male Genital System,Nevada,Other Races and Unknown combined,43,14.9,86.9,2998039.0
100,28010,Prostate,Male Genital System,New Hampshire,American Indian or Alaska Native,0,8.5,92.8,1342795.0
101,28010,Prostate,Male Genital System,New Hampshire,White,858,8.5,92.8,1342795.0
102,28010,Prostate,Male Genital System,New Hampshire,Other Races and Unknown combined,25,8.5,92.8,1342795.0
103,28010,Prostate,Male Genital System,New Jersey,Asian or Pacific Islander,219,10.9,90.8,9005644.0
104,28010,Prostate,Male Genital System,New Jersey,Black or African American,981,10.9,90.8,9005644.0
105,28010,Prostate,Male Genital System,New Jersey,White,4686,10.9,90.8,9005644.0
106,28010,Prostate,Male Genital System,New Jersey,Other Races and Unknown combined,647,10.9,90.8,9005644.0
107,28010,Prostate,Male Genital System,New Mexico,American Indian or Alaska Native,32,20.9,88.8,2088070.0
108,28010,Prostate,Male Genital System,New Mexico,Asian or Pacific Islander,17,20.9,88.8,2088070.0
109,28010,Prostate,Male Genital System,New Mexico,Black or African American,29,20.9,88.8,2088070.0
110,28010,Prostate,Male Genital System,New Mexico,White,801,20.9,88.8,2088070.0
111,28010,Prostate,Male Genital System,New Mexico,Other Races and Unknown combined,43,20.9,88.8,2088070.0
112,28010,Prostate,Male Genital System,New York,Asian or Pacific Islander,512,15.5,92.9,19849399.0
113,28010,Prostate,Male Genital System,New York,Black or African American,2883,15.5,92.9,19849399.0
114,28010,Prostate,Male Genital System,New York,White,9751,15.5,92.9,19849399.0
115,28010,Prostate,Male Genital System,New York,Other Races and Unknown combined,478,15.5,92.9,19849399.0
116,28010,Prostate,Male Genital System,North Carolina,American Indian or Alaska Native,52,16.8,87.8,10273419.0
117,28010,Prostate,Male Genital System,North Carolina,Asian or Pacific Islander,48,16.8,87.8,10273419.0
118,28010,Prostate,Male Genital System,North Carolina,Black or African American,1713,16.8,87.8,10273419.0
119,28010,Prostate,Male Genital System,North Carolina,White,4379,16.8,87.8,10273419.0
120,28010,Prostate,Male Genital System,North Carolina,Other Races and Unknown combined,325,16.8,87.8,10273419.0
121,28010,Prostate,Male Genital System,North Dakota,White,537,11.2,92.4,755393.0
122,28010,Prostate,Male Genital System,Ohio,Asian or Pacific Islander,38,15.4,93.3,11658609.0
123,28010,Prostate,Male Genital System,Ohio,Black or African American,1063,15.4,93.3,11658609.0
124,28010,Prostate,Male Genital System,Ohio,White,5734,15.4,93.3,11658609.0
125,28010,Prostate,Male Genital System,Ohio,Other Races and Unknown combined,213,15.4,93.3,11658609.0
126,28010,Prostate,Male Genital System,Oklahoma,American Indian or Alaska Native,159,16.5,84.0,3930864.0
127,28010,Prostate,Male Genital System,Oklahoma,Black or African American,207,16.5,84.0,3930864.0
128,28010,Prostate,Male Genital System,Oklahoma,White,1606,16.5,84.0,3930864.0
129,28010,Prostate,Male Genital System,Oklahoma,Other Races and Unknown combined,87,16.5,84.0,3930864.0
130,28010,Prostate,Male Genital System,Oregon,American Indian or Alaska Native,20,15.7,92.6,4142776.0
131,28010,Prostate,Male Genital System,Oregon,Asian or Pacific Islander,30,15.7,92.6,4142776.0
132,28010,Prostate,Male Genital System,Oregon,Black or African American,60,15.7,92.6,4142776.0
133,28010,Prostate,Male Genital System,Oregon,White,2095,15.7,92.6,4142776.0
134,28010,Prostate,Male Genital System,Pennsylvania,Asian or Pacific Islander,68,13.3,93.2,12805537.0
135,28010,Prostate,Male Genital System,Pennsylvania,Black or African American,971,13.3,93.2,12805537.0
136,28010,Prostate,Male Genital System,Pennsylvania,White,6905,13.3,93.2,12805537.0
137,28010,Prostate,Male Genital System,Pennsylvania,Other Races and Unknown combined,632,13.3,93.2,12805537.0
138,28010,Prostate,Male Genital System,Rhode Island,Black or African American,32,13.8,94.9,1059639.0
139,28010,Prostate,Male Genital System,Rhode Island,White,535,13.8,94.9,1059639.0
140,28010,Prostate,Male Genital System,Rhode Island,Other Races and Unknown combined,27,13.8,94.9,1059639.0
141,28010,Prostate,Male Genital System,South Carolina,Asian or Pacific Islander,22,17.2,87.9,5024369.0
142,28010,Prostate,Male Genital System,South Carolina,Black or African American,1124,17.2,87.9,5024369.0
143,28010,Prostate,Male Genital System,South Carolina,White,2296,17.2,87.9,5024369.0
144,28010,Prostate,Male Genital System,South Carolina,Other Races and Unknown combined,74,17.2,87.9,5024369.0
145,28010,Prostate,Male Genital System,South Dakota,American Indian or Alaska Native,24,14.0,89.6,869666.0
146,28010,Prostate,Male Genital System,South Dakota,Asian or Pacific Islander,0,14.0,89.6,869666.0
147,28010,Prostate,Male Genital System,South Dakota,White,565,14.0,89.6,869666.0
148,28010,Prostate,Male Genital System,Tennessee,Asian or Pacific Islander,16,17.2,89.4,6715984.0
149,28010,Prostate,Male Genital System,Tennessee,Black or African American,819,17.2,89.4,6715984.0
150,28010,Prostate,Male Genital System,Tennessee,White,3337,17.2,89.4,6715984.0
151,28010,Prostate,Male Genital System,Tennessee,Other Races and Unknown combined,66,17.2,89.4,6715984.0
152,28010,Prostate,Male Genital System,Texas,American Indian or Alaska Native,33,16.7,81.4,28304596.0
153,28010,Prostate,Male Genital System,Texas,Asian or Pacific Islander,220,16.7,81.4,28304596.0
154,28010,Prostate,Male Genital System,Texas,Black or African American,1773,16.7,81.4,28304596.0
155,28010,Prostate,Male Genital System,Texas,White,8788,16.7,81.4,28304596.0
156,28010,Prostate,Male Genital System,Texas,Other Races and Unknown combined,406,16.7,81.4,28304596.0
157,28010,Prostate,Male Genital System,Utah,Asian or Pacific Islander,20,11.7,90.3,3101833.0
158,28010,Prostate,Male Genital System,Utah,White,1402,11.7,90.3,3101833.0
159,28010,Prostate,Male Genital System,Vermont,White,355,11.6,95.3,623657.0
160,28010,Prostate,Male Genital System,Virginia,Asian or Pacific Islander,86,11.4,90.1,8470020.0
161,28010,Prostate,Male Genital System,Virginia,Black or African American,1239,11.4,90.1,8470020.0
162,28010,Prostate,Male Genital System,Virginia,White,2859,11.4,90.1,8470020.0
163,28010,Prostate,Male Genital System,Virginia,Other Races and Unknown combined,320,11.4,90.1,8470020.0
164,28010,Prostate,Male Genital System,Washington,American Indian or Alaska Native,37,12.7,93.1,7405743.0
165,28010,Prostate,Male Genital System,Washington,Asian or Pacific Islander,147,12.7,93.1,7405743.0
166,28010,Prostate,Male Genital System,Washington,Black or African American,154,12.7,93.1,7405743.0
167,28010,Prostate,Male Genital System,Washington,White,3362,12.7,93.1,7405743.0
168,28010,Prostate,Male Genital System,Washington,Other Races and Unknown combined,114,12.7,93.1,7405743.0
169,28010,Prostate,Male Genital System,West Virginia,Black or African American,60,17.7,93.5,1815857.0
170,28010,Prostate,Male Genital System,West Virginia,White,1052,17.7,93.5,1815857.0
171,28010,Prostate,Male Genital System,West Virginia,Other Races and Unknown combined,25,17.7,93.5,1815857.0
172,28010,Prostate,Male Genital System,Wisconsin,American Indian or Alaska Native,25,12.7,93.7,5795483.0
173,28010,Prostate,Male Genital System,Wisconsin,Asian or Pacific Islander,20,12.7,93.7,5795483.0
174,28010,Prostate,Male Genital System,Wisconsin,Black or African American,254,12.7,93.7,5795483.0
175,28010,Prostate,Male Genital System,Wisconsin,White,3514,12.7,93.7,5795483.0
176,28010,Prostate,Male Genital System,Wisconsin,Other Races and Unknown combined,82,12.7,93.7,5795483.0
177,28010,Prostate,Male Genital System,Wyoming,White,345,11.6,86.6,579315.0
